hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
NOTCH3,7.90020823109183,7.67137428698517,7.71763313706674,7.67935731126857,7.83660938805431,7.54627459621876,7.80064557153982,7.75117405256107,7.74390074235942,7.73962148594274,7.69029396348051,7.82649745551929,7.6874766798321,7.89663104651113,7.91855416468324,7.86874893670061,7.88158872635823,7.88678941637132,8.00092487989971,7.87834164563544,7.88242109184149,7.72370898148897,8.05718082809776,7.91086552899435,7.53363919069999,7.8508245561532
CLNS1A,7.0259412243526,7.053733013651,6.93226100159352,6.89041288348909,6.90400579194825,7.0185534793995,6.91096538596102,6.93066593684131,7.02832970731617,7.06612280044449,7.02529834759648,7.06606289584977,7.12858772121592,7.06849797422642,6.95658085486487,7.01576720150768,6.97425804437038,7.2729171431198,7.46205182664799,7.52414927774025,7.40480658658107,7.46105243440997,7.47488116996943,7.31526298928504,7.46210923529628,7.39449462579361
TEAD2,4.96191360113078,5.03660517489345,5.14346921323674,5.27364798927851,4.85796137908642,4.72003159805785,4.83932180201365,5.05947948614758,5.03483601352702,5.10922515241419,5.21186679985046,4.98454582544538,4.99485124943467,5.16491156937521,5.09649734993415,4.96101513856925,4.95177747706428,5.58528907848852,5.5866621751532,5.49271825931823,5.51541039512688,5.52754221993495,5.59157327788783,5.52160958796923,5.40265083735928,5.35307531528436
EED,3.9818493253862,4.27537597315854,4.30816082118345,4.23675209362589,4.34649145904437,4.52821410206457,4.55862051025848,4.68912082609276,4.35897247405588,4.33781722553251,4.04404900566462,4.40930134613931,4.6402467436164,4.48589424135096,4.24717545146478,4.7853422678357,4.32466151666894,4.06818940285198,3.81591944711923,3.66942725037584,3.86602186394262,2.82512688659924,3.69841207045979,3.50862633370182,3.04670532732451,3.56823466435116
TSG101,5.94953936789319,5.99803098766548,5.95078995530201,5.90085094716602,5.98311077619519,5.99241095968754,5.77035280271489,5.87772215351769,6.06337078105274,6.20788780112259,6.27660441915843,6.34073557920972,6.27104946746413,6.2213197991378,6.05996000234426,6.05216937425833,5.93607672750797,6.74798793450338,6.79130146250571,6.92498983619123,6.79215060612599,6.85959994659072,6.67967243998696,6.78121745092407,6.76844339846053,6.75576193738741
NCBP3,6.18222796065448,6.31033664317514,6.23729571013484,6.2624575837571,6.25124215127352,6.30027599242468,6.68107452970671,6.21464628592282,6.2554229140666,5.94030376753636,5.93351132255649,6.31990514004948,6.22547777968803,6.28878840509384,6.25546018363403,6.27241866917394,6.32148144533877,5.55401466732224,5.64673394000257,5.68403498677674,5.93002022080284,5.35307855416855,5.42431025926124,5.94488549623533,5.56079491510485,5.4930128134143
ATP2A3,2.85451804198086,3.19869977297333,3.65108995012752,3.04279315697637,3.41746000339225,3.11377374390318,3.35129596565976,3.3679688101526,3.562506578498,3.61452446087127,3.30456070686123,3.43753322986425,3.46822752998873,3.80017941368143,3.16578916004725,3.40418451864955,3.00600712759461,3.79591115792073,3.26605575310317,3.36313819694424,3.60521312373778,2.92635576146043,3.41509849103763,3.0554007906819,2.88917288566181,3.57792774419599
CA12,3.48689835789505,3.683551997641,3.18437493750636,3.77888448137321,3.96186001790537,3.59484756935276,3.47962408497086,3.73456830084711,4.69802393246554,4.42907601269408,4.55124770506086,4.25689230286037,4.57230811666561,4.15112833979621,4.28055394331468,4.3608984747819,4.33545369028233,3.46928561241693,3.61099365164609,4.02133789152628,3.47188617356981,3.21903343063198,3.96534431739978,3.57114819106634,3.63563636119331,3.751535599468
MGLL,2.3471945798497,2.28822465825178,2.26778882975958,1.74666856649855,2.14076020425744,2.28874579362095,1.92913275387781,2.41798228304405,1.91253525599332,2.11308153254718,1.97041480385882,2.30819406982559,2.90073505007218,2.85220552271601,1.74537381666125,2.1845730652337,4.01754522310649,0.94310991241079,2.09657946347159,1.90298339322213,2.05190959036004,1.76536030111285,2.1180006587675,1.80423082670412,1.81182500831177,2.5193444341367
NTN4,4.73637892172744,4.36696920354104,4.60545642459313,4.62815789108774,4.56099704115944,4.64342575585382,4.49762653713244,4.5098915134684,4.49526140200132,4.4963325944886,4.65623804201305,4.40617477657419,4.61516588393109,4.52402766320958,4.56130606467449,4.73749127723019,4.59417790470501,4.87158924254662,5.13575467277085,5.31212859553277,4.88764224148211,5.08140616191329,4.99113385671535,5.0093226585778,4.86113899864368,4.87434637140771
BCS1L,5.87548269352496,5.97839884631788,5.98694940257248,6.02747137696859,5.92397966719082,6.02914928672508,6.04115444303278,6.22079010949363,5.95403807293074,5.58327643096199,5.7046389545778,5.63951108191265,5.77462863657125,5.69900154148433,5.69265181377712,5.87703643096903,5.88123861204457,5.03149160528734,4.78724040905236,4.8200012785112,4.98594248785069,5.00637555518347,4.76362629503263,5.01301300511954,4.85439386932879,5.06024895530709
NUAK1,5.30422903680617,5.3424562778924,5.80566117920954,5.67396395091878,5.22707870410797,5.183130694529,5.50015160322731,5.27837833861905,4.58378064182579,4.94790146033724,4.59492728674909,4.5203737874278,4.68242520444245,4.9936797970498,4.70952530302021,4.60460626110494,4.60506182615534,5.80291783703866,6.01990088436907,5.69882620971334,5.72019253795864,5.70313142159872,5.75860075403432,5.79183152262153,5.58213295617374,5.81385098417238
DPP8,5.39735353938691,5.69762898113522,5.2860512130088,5.33980939906667,5.25850334403173,5.50847650844162,5.44111433008031,5.27395294946553,4.98167760134345,5.12492798112012,5.44047797786357,5.30542508644815,5.21808395161643,5.11881451914193,5.14931980468548,5.06627147269397,5.4309574970067,5.59068118582279,5.46951393807103,5.32029488186337,5.50401308425551,5.76317714935091,5.62336991941193,5.48201878421634,5.37806484256815,5.8411733613076
SLC24A1,4.67332364890184,4.36646095893665,4.12561081954336,4.74905751760936,4.1460545124037,3.862554467565,4.59054376085307,4.36421981334695,4.18087754668422,3.75600609525954,4.29006953755013,4.28677308216124,4.09435929407548,3.59748952386638,4.45993944838413,4.33631977416071,4.2660735236938,3.4823239036186,3.41165764332477,3.52371068297968,3.90369400368523,3.63748930171429,4.14885689158057,3.97747768856445,3.97803511917197,3.32538017118225
ZNF532,6.34979771546177,6.44039211889213,6.23229094374653,6.3172883994745,6.27038083335716,6.2317418130139,6.35613145740727,6.41080829414658,6.07442727891673,6.14787714840001,5.98325693671752,6.19088266976025,6.4433590737217,6.22603667165086,6.12539914439174,6.32880024741149,6.37153373266042,6.04409460020427,6.1981859262952,5.89073735347358,6.05226745745116,5.98065252772119,5.99529833511651,5.95697898928649,6.10182120218611,5.97131741258183
LMAN1,7.7312502390912,7.64308027970699,7.73090762343409,7.72044873775305,7.62802038836866,7.5941136575822,7.73044405686262,7.62526329886573,7.74409160926241,7.99227241476784,7.88710520545941,8.01300328055439,7.93280973700469,7.91621844262593,7.91412104192116,7.76574387777998,7.68187993299378,8.26068757920505,8.75593434453318,8.6115789612573,8.61343256970674,8.55022179271559,8.54021830325916,8.57080442655556,8.56241911655114,8.47119186722871
HACD3,7.21399010657797,7.2632664748593,7.25495776479309,7.28227671984978,7.14841614197808,7.3237167229635,7.2703219312102,7.25356974123899,7.12259595868374,7.18759785431868,7.11726068111792,7.14630318099026,7.1860510868583,7.14829070309135,7.14305006063969,7.00596123295296,7.13416730178252,7.07702502131723,7.1650829563631,7.1697900694138,7.16925729642696,7.18388530709644,7.12451203583743,7.31047455126308,7.33111617093563,7.20097011494955
ZZEF1,7.54845205801243,7.33542557609474,7.45572640227209,7.595294998901,7.6560073954814,7.48223909893285,7.6521795269684,7.6072094256164,7.74734744580127,7.71639710153061,7.53716438273453,7.76614574893196,7.51300560874668,7.54871154899113,7.96761682754319,7.85056185658693,7.84388665438476,6.97700677485502,6.83867846297774,6.77015327342517,6.79696927293395,6.82662943581695,6.93952018856973,6.94614028350614,6.90907355719913,6.79639122091933
ENO1,11.6765589305558,11.6423792527281,11.6544622908536,11.6348671852775,11.6784309555762,11.610970532256,11.6429272866231,11.6859683264481,11.7525618890713,11.9090821908138,11.7539604412755,11.8412669305398,11.8922357612618,11.866242931635,11.7678528533918,11.8890182504459,11.8483816304986,11.8885455442189,11.9917376312145,11.9840782968362,11.8962146492818,11.9016150651034,12.0124511690809,11.8348157889928,11.861803639818,11.8602515732928
MYDGF,6.89846321784344,6.99665550244637,6.9089837661931,6.84257590199184,6.86410671712154,6.83972792895205,6.69702719954781,6.69208809264065,6.65733993237561,6.9040881775288,6.90057302176642,6.98148680540367,6.91187133478234,6.9165535276072,6.79993858270682,6.9117286290886,6.90244383780129,7.60624210275065,7.89938430023375,7.82639133903265,7.75067270710909,7.85414373291536,7.71280143679693,7.67878434878744,7.68182134674771,7.66197464480436
ANO8,5.65758725092323,5.59897468268713,5.77097621284276,5.65714473857225,5.562453252021,5.77711355014318,5.76924908014345,5.81286144324115,5.85015762138741,5.91547252902182,5.67831185665474,5.5298613663076,5.47707763017189,5.71967549769965,5.71066553938171,5.65568866076469,5.7425262989399,5.70371946045632,5.51792406869621,5.44023976360332,5.60493719589438,5.51279212008759,5.64609559441293,5.42550074543336,5.30598385447517,5.4488251857511
TUBE1,3.17001569044066,3.20217532373265,3.14078528060761,3.05559439284014,3.11550692042223,3.22646415006459,3.11453313298681,3.21071095430663,3.25403193843044,3.65963246151283,3.44533097363235,3.51089690036201,3.63947546526276,2.96983912244208,3.66615488378018,3.25709995948238,3.43888213126692,3.67884774964174,3.6160615558052,3.65382625698253,3.73581485299418,3.59505267557874,3.70946669162132,3.74425025969597,3.26143087943379,3.82198893062068
ARHGEF10L,5.40065728562157,5.17939878496933,5.21130682880346,5.17767195471241,5.30161344277561,5.10833724088311,5.39331238974203,5.38343852596221,5.42889171260642,5.50864846741169,5.39891097061603,5.20187510443104,5.56216428349057,5.38718127769585,5.49290231293721,5.59943985216618,5.5431312674826,4.96133781303277,5.10967354053061,4.91446932073333,5.20780566280319,4.83101107681008,5.00642218616126,4.97168109630913,4.83000758401138,4.98038562806855
ACTR6,4.77763568411588,4.55822987745265,4.62577733353833,4.60053720656898,4.54333729282868,4.84225984397638,4.58564875697579,4.5717882141655,4.9900442336059,4.84955893215121,4.94913172044348,5.13460312092598,4.84921023265556,4.7801079741591,4.72426213759799,4.86056809300883,4.72403390391071,5.1481116134189,5.32405098670882,5.43854204187972,5.19497773286971,5.6181548617047,5.5025026184545,5.21437911289558,5.38462148524252,5.15115761009733
TIPIN,3.84810284392916,4.1780507792386,4.13541433818098,4.12042484441972,4.02754831436859,4.16458511764599,4.17041624017863,4.30287444383473,4.26413748204144,3.68711799652719,3.89195674078982,3.84037983648095,4.22962524737884,4.06455984539701,3.77455702092736,3.88371510869281,3.86558646555475,2.95316867747447,2.81550714604153,3.22377397204621,3.06793569689202,2.80420904426908,3.13948689907693,3.70405473881914,3.13219628533141,3.05033663515372
SRI,6.33481226254629,6.41751506829769,6.34831641167693,6.31841372900681,6.30823859067666,6.31484637844693,6.08863711448752,6.17355148095061,6.40615428178789,6.52500581027382,6.55114109937903,6.52988218015279,6.67201333826927,6.46451517329306,6.40170610591298,6.56843353107837,6.46561466144176,6.84210259210803,6.82245279886349,6.87813540045495,6.6711896577122,6.99977468475236,6.8189962973382,6.82150834359176,6.77169500509974,6.8225138844119
EIF4G3,7.36912261559511,7.24117922276065,7.45631387438003,7.45018449341079,7.49196062999583,7.4122763684187,7.46865577453924,7.54198188064159,7.68648722838925,7.68038240378841,7.58828182979139,7.68027674845428,7.77829363656937,7.72365997482422,7.58911930912311,7.53529805362182,7.67907115098835,7.34182628827444,7.29474867747855,7.27564831136415,7.11577220277261,7.1591336279871,7.30992358458065,7.29747904628438,7.16436970621822,7.31503674885868
NUP37,4.79578823326931,5.22023933422857,4.94987907805467,5.06991993660873,4.80683478371072,4.9943824705781,4.83404333571248,4.73467530979884,5.21544367512299,5.19138246266365,5.34885952270539,5.23520774891611,5.31032032444574,5.32314228475846,5.15081324924343,5.14595664004197,5.12943826332796,4.97815044311583,5.26825219999057,5.07050453119053,5.13987646769742,5.27612055918606,5.11199326603989,5.50141920805787,5.4511948523156,5.15810906034216
SEMA3A,3.93418930269233,4.07720280028253,4.42633377515552,4.21647196286905,4.203735246665,4.21333591744567,3.98582078022868,4.13390257908105,4.10971949107707,3.91955371695448,3.98639769759239,4.05191337011132,4.19666032788532,4.22286007147586,4.02266476055887,3.94529339366245,4.35342804266865,3.87274307723385,4.123490569697,4.20214756701953,3.9325248148901,4.01218789764401,3.83878760773927,3.93785975997909,3.6954539929788,4.90216410445978
GTSE1,6.9765647919809,6.9215219665595,6.92526321163311,7.11302771248889,7.0611081902322,6.96800373720502,7.15459369159104,7.09163010583417,6.84576879596849,6.60539317473733,6.73060061190521,6.76672910717545,6.68360053018108,6.69824788087273,6.74811083705536,6.79091164430161,6.76579114831775,6.25090094108312,6.11532887418798,6.08925372035445,6.22020345502889,6.12817396532722,6.15386083064182,6.21344535684483,6.3026151827414,6.36059367690193
SEMA3C,4.90665686881105,4.88949653309142,5.03346459763993,5.18422851385222,5.09540388994238,4.73574472739717,4.95228498786317,5.13735212091569,5.38557739490003,5.32294342016662,5.23254664392537,5.27274062313679,5.36887307640415,5.53789987710764,5.41427880166456,5.31567061674141,5.32028021257437,5.05239964999963,4.90425238564193,4.99616878235803,4.85102926603315,4.673679020364,4.69164017771971,5.02351119621076,4.81835969048708,4.55761584594107
TTC38,4.5221005788009,4.6871529168397,4.57684053360274,4.62318396041272,4.52790873789213,4.70998775694456,4.72388284184844,4.57416058127905,4.39241929335255,4.22683119714549,4.35314129504155,4.68352465721188,4.45458581319637,4.26453441793785,4.4295743340572,4.39769089664644,4.49138448731254,3.98604604465575,3.61672306134587,3.62024468147375,3.90736541060226,3.91494822597162,3.74236568970848,4.06528027852142,3.84031287521026,4.13896265039607
ACAT1,6.49108199823184,6.76510914045556,6.60704542384618,6.62142623089501,6.53280460862342,6.69619849785007,6.55485029832951,6.60450661107178,6.71006388631766,6.54201291343055,6.66941986234493,6.63597218139245,6.72609930577843,6.57060241276001,6.61822300301572,6.57208162489575,6.48641446730609,6.79938486202761,6.75291369114684,6.83310609760516,6.76706609520795,6.75076498559893,6.68727561993458,6.78186508003566,6.75164689428918,6.71123743759559
GRAMD4,6.02698925567023,5.32886468977764,5.48471186618929,5.76712060854376,5.83846749918002,5.30141774667701,5.42316988584991,5.7636259850416,5.686021911836,5.4050852485132,5.49001291729207,5.37474197180845,5.39666326484215,5.61556205411317,5.45225323149623,5.7529114498834,5.84559171291406,5.67485243202431,5.68126938037952,5.68689067176113,5.54329776017223,5.75019952495248,5.42668267851993,5.29601247514863,5.27803572912129,5.37882664999674
CELSR1,6.57356260467658,5.93160242710524,6.27695285179342,5.94338589225663,6.6837483871031,6.0614764014421,6.57066864773445,6.33011611886812,5.97894086825462,5.90198120558997,6.11451882577206,5.93356446399556,5.74776247330134,6.44574106732484,5.85360657546274,6.41868855897194,6.21262466008149,5.75577786932217,6.15114262053329,5.72928956468447,6.15546535042079,5.95815673762448,5.83037832336708,6.31001495281937,5.51875731372727,5.54354563647478
ZNF638,6.56939845763336,6.43317118453417,6.39011348696593,6.41273225065371,6.45214036974225,6.38739579687241,6.46857748621241,6.28967888631919,6.54484565346268,6.28325903222157,6.31442596883501,6.37301869314138,6.29000375358853,6.47649566753696,6.3674335110595,6.26439428103151,6.41177244743184,6.0627147727561,5.72126527448318,5.93002814054272,5.68473679350215,5.96623002125856,6.25193152394411,6.18791994859536,6.0381013873533,6.01850234695721
SLC25A40,4.2006683521459,4.31478760428209,4.36587233495845,4.20396163451277,4.44022113210103,4.16925559409572,3.90830119085549,4.15139293613785,4.56012049686579,4.07539613927158,4.76792810437581,5.17537466614251,4.47564138865501,4.77973546528245,4.38062962093712,4.4819789893509,4.50977559928353,4.67896800307983,4.82086010785115,4.86836177677908,4.83807823926885,4.99915344105001,4.98844209666394,5.11344394019228,4.95153347434359,4.87323456876657
TIMM21,5.57924944218544,5.74242092204582,5.74733453913347,5.68272492845471,5.56075611141189,5.55760822066456,5.74321720467939,5.75836821017726,5.55208478341034,5.44448504185657,5.64234162258347,5.58776972210541,5.74515396155646,5.76534013747325,5.68623112952521,5.6252890414671,5.51773826766203,5.10480326110872,5.10851016917992,5.08977146163305,5.26470340564522,5.31712912901268,4.83746103186827,5.40649161979337,5.36212255176211,5.34290063927158
ADD2,6.47506977427343,6.51532805126815,6.55850299997966,6.5102297324777,6.41135516236897,6.3232584039654,6.47082802966177,6.45691233081252,6.37817756082375,6.60463962532451,6.47705983152049,6.66849533228238,6.52879215309662,6.63042199858723,6.65213479362821,6.60832746036109,6.78941743162874,6.45526916870175,6.8719095226518,6.69167692606508,6.75143817408696,6.77753359761441,6.88629446808424,6.78098607326538,6.73593704318269,6.78504103759429
