hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
9056,RPP30,5.06801364111656,5.1837493242131,5.16774403021388,4.97355176173481,5.10376966500157,5.38739058278355,5.09117775211798,5.19053411075364,5.10252933449521,5.0730528578128,5.23504205381124,5.19636605304359,5.2113569849298,4.90463565807546,5.11137020943605,4.86874124240783,4.90926670366069,5.30013718458123,5.34134800622257,5.19861735894981,5.37550632583066,5.27353152729275,5.19636177732774,5.47293228719818,5.5355504724468,5.61356054747339
9057,FRA10AC1,4.02418164798151,4.12618417375306,3.89965611397388,4.34330814026807,4.14155493870876,4.362513742011,4.1286863885207,4.25851540284624,4.83462023698068,4.53070285033789,4.67686594032283,4.68102557605632,5.0463851148021,4.70390566607271,4.78618217062032,4.61561575750441,4.56849154208011,4.64408032250624,4.80657266327922,4.73356648636103,4.59828802404544,4.73780390966887,4.61199522414859,4.91760278561286,4.63677447818568,5.00834367667173
9058,ADD3,5.65959775110821,5.47789919752664,5.75452050996142,5.76048130319792,5.49715239668036,5.55452590064188,5.26193012417516,5.8237619278879,6.11037136534564,5.60526032073362,5.7716498754213,5.8834931617463,5.34289274637223,5.74842250965578,5.94325022872035,5.86885800835986,5.92124035309878,5.27125552389996,5.00702476609591,5.15493641434091,5.29589365920626,5.2567096190681,4.98605821194848,5.25977982421331,4.61491940798152,5.17116342856485
9061,DNAJB12,5.91995114145422,5.85099998183796,5.87404595591506,5.78840283340704,5.90440122685194,5.92694944336535,6.08899458924344,5.99244529070166,5.9596063218512,5.91746179322279,5.82797731431725,5.98898676876369,5.80735270253434,6.10838122777996,5.92506418204803,6.0034286697247,5.91178502151893,6.01634354915673,5.83844047417679,5.83729220255236,5.95995550311098,6.17952118396508,5.85393447049536,5.73020858378464,5.9461691466481,5.79842883928397
9062,EIF4EBP2,7.29636326497545,7.15667125527988,7.30687824909582,7.16056177334714,7.27891474450423,7.2974240491237,7.29635850762678,7.21031044493651,7.24861380823644,7.24148565637419,7.23275860841702,7.26019494681207,7.20105682903462,7.129811217392,7.18260332588799,7.06382169122275,7.08697461770334,6.38663860672574,6.46703695090487,6.54659773257705,6.33412139695578,6.12994579333847,6.49244176005561,6.35146018491583,6.27269042462836,6.39856135325568
9065,TCF7L2,5.36305675374251,5.41789063431644,5.49779388362336,5.47423351441772,5.43724062673343,5.23912332730537,5.42068732785523,5.60258114418548,5.27662305278646,5.38699780205354,5.28085411353013,5.20563676432733,5.24705048330577,5.28518818153645,5.4212206603459,5.3284574302764,5.19617479218208,5.59873628733182,5.19650763100269,5.36385380547399,5.0624214590268,4.90147231147304,5.17152617269313,5.20102030758745,4.91009626451201,5.28483139679683
9066,MKI67,9.05707339089284,9.02153976680341,8.94021902006415,9.00257954547235,9.02411827229118,8.93760058655305,9.15590118507139,9.08677908434318,9.20701577323384,9.22659292020478,9.13699501437981,9.20895242100765,9.01666816478906,9.00979138419703,9.31499891585032,9.05439164870574,9.00092296326266,8.24618349323528,8.49356825360774,8.44940160862134,8.01795523628491,7.90280072501717,8.47307567264027,8.41939027972091,8.39423781337709,8.41851041766864
9069,FUOM,3.46755174234714,3.58544353557169,3.5651801845771,3.4103978982329,3.71272853429048,3.44348518371531,3.42120265142745,3.44863074160849,3.64102364669274,3.69241866493445,3.44960102977627,3.30128963382688,3.76058900129633,3.93141075945255,3.71143761580438,3.74245635261146,3.77000638666906,3.69457515373482,3.68354875448396,3.73848118779679,3.49895293639722,3.92419339631975,3.5911724646627,3.61367457101189,3.68485762197953,3.59767618811808
9070,LRRC27,2.68407891801906,2.47423161896809,1.90308996179013,1.38444565303109,2.02728800997802,1.73550672712091,2.14621021080758,1.75526232882734,2.5460294462108,1.08696419883384,2.40412120865812,1.77614121418874,1.23259908356787,1.97356113797616,1.85414053548949,1.44124046707053,1.17797359059479,1.07752973606893,1.65857026584142,1.04583309437749,0.892217667999579,1.24254257547947,1.0236382119478,1.61601592679054,1.52832888004859,2.43079260397487
9071,MTG1,5.7381033986284,5.93398769852845,5.97495391224159,5.72234076795589,5.67583532701827,5.66111361576679,5.948067452502,5.64109117824263,5.75174355136752,5.55337032812062,5.57322896354061,5.37694568693535,5.62505145345244,5.5612509279237,5.8331977742964,5.76542130612308,5.60408318878072,4.35001133160493,4.30179699673596,4.33411115506742,4.31347071202869,4.54980484760491,4.55136787114399,4.21635547063561,4.08212450506108,4.21961892529833
9074,GSTO1,6.54140222693053,6.85747656077102,6.62107898062814,6.78317699613376,6.68851686942156,6.84714493288814,6.61863103503738,6.57523121588009,6.86046282831884,6.80198891575745,6.82229939110946,6.89226645013777,7.09367889932731,6.83417523425963,6.86851407007561,6.85055091852657,6.8508459564991,6.85904943028322,6.79884313062894,6.75301518420917,7.0453484796754,7.10424762749272,6.88313071776202,6.9575715252845,7.18894590589633,6.97755777653562
9075,TAF5,4.28259773955809,4.25443681345615,4.29750736190497,4.04001734131919,4.40608958194415,4.51280926731733,4.3446709729033,4.14339705063109,4.1780941474531,4.13050449257346,4.18675479986382,4.36868717930682,4.37423247524467,4.22734187495797,4.16960773526412,4.16390246694349,4.03562828290691,4.60873192149681,4.41529268971289,4.5401120477952,4.4991361197013,4.54749009813519,4.43373137105117,4.67899777631431,4.69652948793142,4.63878169926332
9076,PPRC1,7.81246735868645,7.58700124350833,7.64602927074595,7.63312290953206,7.61134995294145,7.46391680621219,7.7685291023929,7.65851356080657,7.31529182775078,7.21180057314065,7.22570091785939,7.32153176493637,7.13028572622949,7.25082330442922,7.41050518920548,7.38097228562798,7.35856641437502,7.21191666969738,7.09108155980307,6.95299055758277,7.14500639093301,7.15325557463088,6.98704897175012,7.26598598277376,7.05473989385144,7.15662250901602
9077,ITPRIP,7.13965985788897,6.95224647903121,6.97415184651648,6.93804347439386,7.15158609867374,6.97274916626638,7.00542680581946,7.00025900631423,7.07265756711274,7.08703655253449,7.25152173143242,7.2399210005599,7.13094878564624,7.32622894385635,7.04169415187102,7.29858548382134,7.26114970786576,7.57549409371212,7.35865521858257,7.36018671915758,7.44717459896346,7.60802638647106,7.29020813107569,7.29320247593981,7.4782483573969,7.4924997998676
9078,CNNM2,4.57674121995549,4.66869458362952,4.69245770146953,4.77416257079344,4.57047064754716,4.77509436351125,4.63410912068553,4.60674524124598,4.83899096307972,5.25744757569789,5.18888264563586,4.98006200004924,4.97406918252151,4.97099694087188,4.8068098055288,5.02967862816416,5.07115586795901,5.79896619061326,5.7441201110932,5.62278647369678,5.92633401684821,5.84359917490905,5.7900393839878,5.79466612189518,5.74133109444608,5.77050697221567
9079,PDCD11,8.1163892276915,8.12851739528186,8.01104101406452,8.12670223277415,7.93243158531256,7.99305793968594,8.04398318064042,8.16186144856775,7.86091365638698,7.88276505936464,7.69864941910398,7.86786651335915,7.73437048719363,7.76662277069061,7.94815342213045,7.8651596534162,7.96041365596329,7.42193565660689,7.66802111138935,7.43437722960127,7.56085480494769,7.67904070060412,7.39221338263278,7.59938607094995,7.48190820110871,7.60139752292287
9080,ADAM12,2.00146002764148,1.99875830140089,1.93789718534399,2.45483833135774,2.22565957713507,2.09091270560392,2.69068500819384,1.60478109580605,2.16667431555045,1.74123213359914,2.31277630860468,2.44891370569059,2.24401171271057,2.10665219633411,1.71067253037409,1.33090988783772,2.2158489257654,-0.182340590851808,-2.25717331721906,1.20208941961215,0.19640225437019,-1.81710483203252,-0.416536195282273,0.550272026118013,0.279224247676131,-0.115226309237547
9081,RGS10,4.52949280012484,4.88926768005735,4.55686743443099,4.82703795888686,4.73760233131722,4.91461175643908,4.68758353881088,4.59713227663804,4.55165228689505,4.6467107132899,4.74951598824878,4.60959475947616,4.71374379914325,4.66536779358961,4.44514311567536,4.63141627612548,4.44157363123712,5.58438079544667,5.46510511282995,5.63827255735658,5.52097230898566,5.83773107926566,5.49686617491177,5.68053598110079,5.65143510540025,5.53074244984889
9082,BTBD10,5.38479264999416,5.36555172925994,5.28642140046385,5.36005917038093,5.39777932091052,5.53338088466817,5.43114825188414,5.3108628083536,5.42852732578572,5.46309977149925,5.41370948521691,5.46278590184258,5.59131233724343,5.29439655464495,5.40289051658192,5.38443793615934,5.36903007259246,5.49342164351277,5.48416351222408,5.74299952566858,5.59053553286127,5.72518149383715,5.45671323805964,5.6739199140185,5.54366129764427,5.60841548869445
9086,LIN7C,4.60945181550087,4.66496879026444,4.70378980353958,4.86252481954849,4.66298692170126,4.95988024705225,4.67255788564588,4.8025021916623,5.07230376749999,4.86342285355611,5.2004731136789,5.17025215868021,4.96602076010603,5.00118157989688,4.88748407635219,4.60869702530999,4.65195500111405,5.39930405421434,5.2706288535212,5.35303400059339,5.44876240957559,5.25852754535889,5.16766976882678,5.49528827642327,5.45026659305002,5.61147101894933
9088,IMMP1L,0.958632170488623,1.84415759284193,1.27407887446695,1.88274166839374,2.06661479878045,1.77050458877749,1.5628039826979,1.54937217301145,2.09826883656242,0.789739492917173,2.00798556136325,1.8508663222175,1.46749299421867,1.06420215409805,1.17900236101511,2.3378379426196,2.44156304423998,1.75433845602598,1.99783768426504,1.66611205296112,1.75332311190896,1.71439066780228,1.7596269134426,1.68893256048598,1.6358158874349,1.61573881350106
9090,PGAP2,3.34381307594062,3.72258654426426,3.57075743713113,3.83824977392701,3.72776142297711,3.59409463862067,3.6343765166935,3.69306411506457,3.42950589014742,3.55718969867247,3.54121735286014,3.84934018382965,3.45733014666823,3.42549314781761,3.52467105388555,3.78197888673573,3.42805624438217,3.6183593378419,3.30061552758184,3.52873125028028,3.71593912844012,3.85720117924176,3.8805872149914,3.37009634628167,3.51674415376277,4.00890754310732
9091,TUT1,6.26252051569397,6.17165500542679,6.15781405906648,6.13223211613832,6.22496176572084,6.2502592302137,6.27026298025111,6.31332763272676,6.28384658811452,6.40158586564493,6.05320980635764,6.31866728428111,6.35305093537085,6.22024883198522,6.36460693855803,6.5080710968623,6.53782142783617,6.50820811749495,6.51000134497241,6.42401612738307,6.46064219670454,6.6681296272742,6.60617607892785,6.46285925177108,6.41622707833016,6.47372080192731
9096,HSD17B12,6.14261595173068,6.198161159665,6.24525819003749,6.04923557531388,6.20518314993317,6.30026084856049,6.27095523318348,6.11285136453285,6.43851082697169,6.43213010956688,6.5789256676636,6.43323902519426,6.57681370772096,6.3413299486172,6.36198091222938,6.34233568468237,6.57934970282626,6.71878965438947,6.46205483838436,6.738494798894,6.66144305179396,6.90796010112538,6.75938297798063,6.88322552022109,6.73477687046226,6.79071211992787
9097,APIP,4.82157968197408,4.94791543604313,4.86510587250459,5.03331137226963,4.88200272063499,5.08220562767206,4.83961521489511,4.91569742145436,5.0407120415579,5.0557860739388,5.05468597854723,5.02369755744979,5.20603233276943,4.99702874882798,5.00192144709186,4.98138619899142,5.11701236549977,5.46712356826399,5.4857574867868,5.48840871454035,5.45106190521838,5.56779784865951,5.47774701177554,5.55812617523868,5.77410096932232,5.52681449583444
9099,DGKZ,7.80045853375031,7.75193765444304,7.78832532507211,7.71603254911447,7.8016872303923,7.70977383792213,7.8274140870499,7.79716981833022,7.57107777191047,7.63790583019867,7.45835709906137,7.59033103506294,7.51627539898327,7.69724807609671,7.73668215821717,7.6810685310341,7.71329424262423,7.56414858873077,7.55567449116122,7.41284466791732,7.46480384821513,7.47984430185553,7.47357683491079,7.45080262660956,7.45384504823446,7.45642151901094
9100,EIF3M,7.71206327042275,7.87768161315504,7.76965149679789,7.86452407797228,7.81308647902279,7.90446702971194,7.70869052000404,7.83391425337066,7.93641772111838,7.87490917015813,7.97944950513678,7.95491060032307,7.98299707505061,7.93347394836641,7.93955416580737,7.92949990634305,7.93995351908424,8.38187579128573,8.34166522775488,8.34533535723518,8.42320641343548,8.47030917536706,8.35797860590522,8.30850696788933,8.47655090148894,8.42155861907742
9101,TNKS1BP1,7.59157286774029,7.47500228408988,7.52876130416141,7.38588292355306,7.41229841186671,7.24073167028579,7.50213156296528,7.5472516776454,7.55260494933162,7.56514087097368,7.40368968590924,7.51344861459094,7.2724625004099,7.28596136584708,7.6627953385103,7.56830205280197,7.53260749041846,7.60192170571672,7.37394830790641,7.33118229634554,7.38933990645172,7.25943536559152,7.38891791406977,7.31321896038306,7.27905987659845,7.34172226434521
9105,SSRP1,8.75056484100316,8.76233308790525,8.71268964025248,8.73333408853439,8.69358820156266,8.69466594186717,8.65701022454109,8.72906423510397,8.65659770906037,8.75990982733258,8.69770079095164,8.74780277959699,8.7809877453871,8.77130641357765,8.68198029517287,8.77672356417134,8.73906311133423,8.89874085317811,8.9384852812843,8.93429133950644,8.88346716688638,8.93247449261835,8.8727178219035,8.8497325866757,8.82935200154184,8.8451821070594
9106,SLC43A1,3.4843590206084,3.6253255188129,3.97192865622227,3.68462373516419,3.76319714085566,3.62454819827206,3.66994717487641,3.89085280341715,3.5543900625935,3.87588394208588,3.74964787553207,3.90387066564234,3.69417213660674,3.72782509300319,3.729121482282,3.82717105091342,3.57824721667502,3.8071739428843,3.52417796867097,3.36075732474394,3.82631641154639,3.79756238449465,3.81836333348147,3.48652692740488,3.42186480318875,3.8777212061947
9107,PTPRJ,5.16243532512564,4.77608511768899,5.23589912336878,4.95384306872889,5.08044200221006,5.30459135536413,5.84130492281228,5.1167241333021,4.605618233114,5.29836021355874,4.54238281515117,4.90222155225918,4.63907807333011,4.70180121941839,4.61760538744203,4.35810725449532,5.01639343113149,5.81367351844056,5.62678729796097,5.57858506616796,5.8629758922626,5.82102794890093,5.95350253672352,5.55818898708309,6.07271609428604,5.94928848619704
9108,CSTPP1,4.48315274138574,4.65053506672408,4.36500629781865,4.37120179905802,4.52227478156929,4.35988617018419,4.59820765263566,4.38317160792741,4.61187251763631,4.6641755512748,4.68328772999858,4.71242661422858,4.47033346817306,4.82281116208828,4.52476324277484,4.47892161581981,4.37902558304044,4.62730033983311,4.51992848322283,4.77853496049808,4.8163355266397,4.52508348073856,4.56493604974271,4.72045488456077,4.72413948015627,4.37498543023281
9109,ARFGAP2,6.34971381884547,6.56901654854728,6.39642748706598,6.22634112932657,6.48006614703619,6.34142590128356,6.28798364823538,6.41771314930448,6.31296335422686,6.2043907128945,6.03200248617102,6.2504927443772,5.89834975908909,6.02116413153473,6.20680273967706,6.20469243590322,6.07406080634214,5.71474894558073,5.5541147620705,5.58315577079283,5.85836527245638,5.78621206712456,5.84744258202962,5.6473997837218,5.59284166155145,5.67702992471019
9110,CELF1,7.65967264693539,7.5311248431275,7.55426030921452,7.62445617651673,7.57653295889426,7.5057597927677,7.63478129418514,7.66364787671968,7.48435803085522,7.34928167639079,7.50869972981606,7.48857655254891,7.4343107315001,7.39435161408152,7.50911342643886,7.42172575123288,7.45210542959673,7.6184792021516,7.6639763450797,7.53335056243902,7.51622547671831,7.48772862121071,7.76581834642987,7.55898494682043,7.57968544166284,7.75505374606527
9111,HIKESHI,4.34290123514064,4.36260558857683,4.37005615032601,4.56177463883134,4.48448697456327,4.67302524552061,4.20288086513811,4.39789770248159,4.73962561801739,4.63506879290683,4.87281764127979,4.67911542769139,4.73108803278399,4.64369006816658,4.6195012403168,4.70451972937185,4.54575185512523,4.67346417168749,4.51615355623162,4.62898092434307,4.60522627975642,4.56406089549992,4.55186754890771,4.84356801947774,4.72397804510089,4.74253969434623
9113,SESN3,4.05284920515964,3.80605155989749,3.86821343422556,3.49781505222152,4.06542645836528,3.82752537778767,3.75103311543086,3.72881995871353,4.47436721812786,4.1388623296795,3.93256955758954,3.94391632204331,4.19905029615556,4.0468865108278,4.26585233897158,3.41229337333209,3.98020195228029,4.81547777830021,4.56914632059064,4.63413562649834,4.45338270715516,4.29845895967944,4.61422596255074,4.51729141331136,4.35330857383928,4.24573271754215
9114,ENDOD1,4.32220918416959,4.4984564339753,4.300862780883,4.58071079966596,4.57687388208786,4.71456580706335,4.45285012049418,4.49389579320511,4.14007032039002,4.17053601991268,4.00086796333259,4.2099731623574,4.06547764689409,4.33316494532296,3.94728141154571,3.9884581140562,4.12490917835189,4.75976678635273,4.57176218054249,4.66671968578801,4.64767338630763,4.32647722472814,4.62761530233881,4.53313520163004,4.57267738410742,4.66270847779733
9115,CCDC82,2.28918918339703,2.7979438764059,2.22345576191199,0.74698064315153,1.03078624582214,1.88455316623822,1.6028715186408,1.88589099253695,2.991317589707,2.8684771276832,2.30993071931668,-0.113309128384355,2.14146692762493,1.05389840914239,1.95924659686963,2.13081189105173,2.22479247802358,3.10779718957352,-0.294850619409741,1.92333265666129,-0.525595868306243,1.49449184153773,-0.12895527230811,0.280990565530924,2.16116468875562,-0.0742005073228379
